Date,ConfirmedGrowth,Confirmed,Tests,Hospitalized,Deaths,PositivePct,Geography,ID Geography,ID State,State,ID Year,Year,Population,Slug State,ConfirmedPC,DeathsPC,TestsPC,HospitalizedPC,ConfirmedGrowthPC,ConfirmedSmooth,ConfirmedPCSmooth,DeathsSmooth,DeathsPCSmooth,TestsSmooth,TestsPCSmooth,HospitalizedSmooth,HospitalizedPCSmooth,ConfirmedGrowthSmooth,ConfirmedGrowthPCSmooth,Timestamp
18-Apr,522,12830,67891,2886,626,18.89793934,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,212.3216738,10.3595766,1123.517596,47.75996497,8.638496782,13034.06667,215.6987413,648.6666667,10.73468374,69152.6,1144.395618,2880.533333,47.66949795,725.8,12.01115127,1.58725E+12
19-Apr,854,13684,71397,3014,683,19.1660714,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,226.4543869,11.30286073,1181.537844,49.87821705,14.13271313,13784.86667,228.1236137,696,11.51799571,72833.4,1205.308605,3029.933333,50.14189531,750.8,12.42487238,1.58734E+12
20-Apr,509,14193,73635,3158,732,19.27480139,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,234.8777487,12.11375411,1218.574158,52.26125065,8.423361805,14530,240.4547093,743.6666667,12.30682396,76569,1267.128468,3182.8,52.67166199,745.1333333,12.3310956,1.58743E+12
21-Apr,582,14775,76529,3325,779,19.30640672,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,244.5091762,12.8915498,1266.466514,55.02490767,9.631427447,15288.46667,253.0064561,793.4666667,13.13095641,80382.06667,1330.230315,3334.8,55.18708634,758.4666667,12.55174686,1.58751E+12
22-Apr,962,15737,80100,3477,831,19.64669164,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,260.4291645,13.75208971,1325.562437,57.54033202,15.91998832,16069.13333,265.9255873,843.9333333,13.96612143,84288.46667,1394.87672,3490,57.75546699,780.6666667,12.9191312,1.5876E+12
23-Apr,879,16616,84716,3618,899,19.61376836,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,274.9755987,14.87741113,1401.951903,59.87371908,14.54643424,16915,279.9237032,895.7333333,14.82335157,88431.13333,1463.433067,3641.133333,60.25654901,845.8666667,13.99811586,1.58769E+12
24-Apr,1150,17766,89123,3760,948,19.93424817,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,294.0067698,15.6883045,1474.88266,62.22365498,19.03117107,17775.06667,294.1568127,947.8666667,15.68609799,92665.33333,1533.504184,3794.333333,62.79183198,860.0666667,14.23310945,1.58777E+12
25-Apr,815,18581,96665,3962,1001,19.22205555,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,307.494078,16.56539326,1599.694045,65.56652156,13.48730819,18652,308.6690459,1000.533333,16.55767046,97160.26667,1607.890136,3947.266667,65.32270191,876.9333333,14.51223329,1.58786E+12
26-Apr,906,19487,104976,4101,1045,18.56329066,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,322.487331,17.29354241,1737.231491,67.86681093,14.99325304,19557.2,323.6490599,1053.733333,17.43806898,101767.2,1684.129559,4101.466667,67.87453372,905.2,14.98001396,1.58795E+12
27-Apr,626,20113,107785,4268,1099,18.66029596,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,332.8469076,18.18718001,1783.717195,70.63046795,10.3595766,20452.73333,338.4691017,1106.6,18.31295122,106347.6,1759.929886,4256.333333,70.43739809,895.5333333,14.8200418,1.58803E+12
28-Apr,736,20849,110929,4402,1168,18.79490485,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,345.0268571,19.32905027,1835.746762,72.8480131,12.17994949,21384.06667,353.8815921,1159.133333,19.18231718,111039.4,1837.573754,4412.266667,73.01791457,931.3333333,15.41249043,1.58812E+12
29-Apr,893,21742,114359,4559,1226,19.01205852,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,359.8049752,20.28888325,1892.509298,75.44618167,14.77811806,22357.33333,369.9880308,1212.533333,20.06602548,115844.1333,1917.086538,4568.133333,75.59732778,973.2666667,16.10643864,1.5882E+12
30-Apr,1730,23472,120983,4718,1276,19.40107288,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,388.434476,21.11632547,2002.128843,78.07744793,28.62950083,23340.53333,386.2588546,1266.666667,20.96186959,120649.9333,1996.616975,4723.733333,78.17232797,983.2,16.27082382,1.58829E+12
1-May,1001,24473,125522,4910,1323,19.49698061,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,404.9998693,21.89412116,2077.244048,81.25482606,16.56539326,24335.06667,402.717232,1319.533333,21.83675183,125404.0667,2075.292388,4878,80.72526304,994.5333333,16.45837739,1.58838E+12
2-May,989,25462,132794,5051,1372,19.17405907,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,421.3666764,22.70501453,2197.587245,83.58821312,16.36680712,25323.13333,419.0685935,1372.266667,22.70942756,130124.6,2153.411759,5024.333333,83.1469106,988.0666667,16.35136153,1.58846E+12
3-May,946,26408,136995,5199,1424,19.27661593,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,437.0218832,23.56555444,2267.10894,86.03744209,15.65520681,26309.26667,435.3879606,1424.733333,23.57769026,134665.6,2228.560062,5172.4,85.59724283,986.1333333,16.3193671,1.58855E+12
4-May,709,27117,140103,5337,1476,19.35504593,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,448.7550139,24.42609435,2318.542748,88.32118262,11.73313069,27280.86667,451.4668179,1477.333333,24.44815948,138967.4,2299.749881,5318.133333,88.00896109,971.6,16.07885723,1.58864E+12
5-May,1046,28163,144012,5497,1520,19.55600922,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,466.0651051,25.1542435,2383.232181,90.96899773,17.31009125,28260.8,467.6835821,1529.466667,25.3109059,143353.3333,2372.332009,5460.533333,90.36551653,979.9333333,16.21676427,1.58872E+12
6-May,1211,29374,148600,5663,1580,19.76716016,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,486.1057557,26.14717417,2459.158279,93.7161059,20.04065058,29264.4,484.2920024,1580.6,26.15710348,147855,2446.82939,5603.933333,92.73862082,1003.6,16.60842025,1.58881E+12
7-May,1111,30485,152187,5811,1643,20.03127731,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,504.4915219,27.18975137,2518.518984,96.16533487,18.38576614,30280.66667,501.1100413,1631.6,27.00109454,152419.4667,2522.366039,5745.266667,95.07752416,1016.266667,16.81803895,1.5889E+12
8-May,1049,31534,156028,5932,1692,20.21047504,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,521.8512596,28.00064474,2582.083096,98.16774504,17.35973779,31247.06667,517.1028446,1682.533333,27.84398235,157032.2667,2598.702549,5881.066667,97.32485724,966.4,15.99280324,1.58898E+12
9-May,1053,32587,159931,5955,1739,20.375662,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,539.2771928,28.77844043,2646.673235,98.54836847,17.42593316,32202.46667,532.9136105,1733.666667,28.69017993,161659.2,2675.272948,6019.933333,99.6229401,955.4,15.81076595,1.58907E+12
10-May,786,33373,164780,6183,1788,20.25306469,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,552.2845845,29.58933381,2726.918582,102.321505,13.00739171,33155.8,548.6901755,1783.666667,29.51762215,166240,2751.079895,6155.6,101.8680667,953.3333333,15.776565,1.58916E+12
11-May,688,34061,169503,6287,1834,20.09462959,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,563.6701895,30.35058065,2805.078774,104.0425848,11.38560495,34165,565.3912693,1833,30.3340318,171017.5333,2830.142551,6288.933333,104.0745792,1009.2,16.70109378,1.58924E+12
12-May,751,34812,173574,6404,1881,20.05599917,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,576.0983716,31.12837634,2872.44912,105.9787996,12.42818215,35178.73333,582.1673845,1881.133333,31.13058285,176032.6667,2913.137212,6426,106.3428742,1013.733333,16.77611521,1.58933E+12
13-May,1091,35903,178454,6553,1935,20.1189102,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,594.1531609,32.02201393,2953.20748,108.4445774,18.05478925,36203.26667,599.1222272,1927.866667,31.90396551,181114.0667,2997.22851,6558.533333,108.5361477,1024.533333,16.95484273,1.58941E+12
14-May,1083,36986,182826,6679,1991,20.2301642,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,612.0755594,32.94874922,3025.559028,110.5297318,17.9223985,37206.6,615.7262345,1974.133333,32.66962538,186400.8667,3084.71894,6689.933333,110.7106659,1003.333333,16.60400723,1.5895E+12
15-May,982,37968,190175,6755,2040,19.96476929,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,628.3265246,33.7596426,3147.176486,111.787444,16.25096521,38207.26667,632.2861114,2018.333333,33.4010843,191743.5333,3173.1339,6824.2,112.932624,1000.666667,16.55987697,1.58959E+12
16-May,836,38804,194926,6993,2090,19.90704165,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,642.1613585,34.58708482,3225.800046,115.726069,13.83483393,39192.53333,648.5911362,2061.6,34.11709764,197365.8,3266.175916,6958,115.1468594,985.2666667,16.30502477,1.58967E+12
17-May,958,39762,201506,7086,2122,19.73241492,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,658.0151515,35.11664784,3334.691442,117.2651115,15.85379295,40163.53333,664.6600641,2104.266667,34.82318167,203342.2,3365.07843,7100.466667,117.5045181,971,16.06892792,1.58976E+12
18-May,1784,41546,208658,7199,2164,19.91105062,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,687.5382899,35.8116993,3453.048777,119.1351309,29.52313843,41117.8,680.4520747,2146.2,35.51712987,209322.6667,3464.048242,7233.533333,119.7066177,954.2666667,15.79201059,1.58985E+12
19-May,777,42323,215330,7393,2198,19.65494822,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,700.396742,36.37436001,3563.462667,122.3456067,12.85845211,42075.26667,696.2970416,2187.8,36.2055618,215492.8,3566.156819,7366.466667,121.9065107,957.4666667,15.8449669,1.58993E+12
20-May,1208,43531,220233,7485,2221,19.76588431,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,720.387746,36.75498344,3644.601651,123.8681004,19.99100405,43068.4,712.7322506,2229.133333,36.8895807,222245.0667,3677.899029,7499,124.0997842,993.1333333,16.43520901,1.59002E+12
21-May,893,44424,227902,7634,2274,19.49258892,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,735.1658641,37.63207219,3771.514739,126.3338782,14.77811806,44074.06667,729.3748718,2269.333333,37.55484425,229316,3794.914805,7627.4,126.2246559,1005.666667,16.6426212,1.59011E+12
22-May,1071,45495,232327,7825,2306,19.58231286,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,752.8896765,38.16163521,3844.743375,129.4947075,17.72381236,45076,745.9557107,2307.4,38.18480359,236724,3917.508644,7756.733333,128.3649731,1001.933333,16.58083884,1.59019E+12
23-May,818,46313,240362,7939,2341,19.26802074,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,766.4266312,38.74084477,3977.71334,131.3812758,13.53695473,46063.33333,762.2949364,2344.466667,38.79821409,244171.0667,4040.748992,7888.933333,130.5527303,987.3333333,16.33922571,1.59028E+12
24-May,839,47152,249577,8092,2379,18.89276656,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,780.3111117,39.36970085,4130.210942,133.913249,13.88448046,47031.53333,778.3175275,2380.133333,39.38845621,251758,4166.303971,8015.133333,132.6411945,968.2,16.02259116,1.59036E+12
25-May,535,47687,254487,8179,2417,18.73848173,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,789.1647434,39.99855694,4211.465768,135.3529984,8.85363176,47992.4,794.2187605,2415.066667,39.96656251,259378.6,4292.416095,8139.866667,134.705387,960.8666667,15.90123297,1.59045E+12
26-May,736,48423,262055,8281,2458,18.47818206,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,801.3446929,40.67705956,4336.707422,137.0409806,12.17994949,48888.13333,809.0421121,2448.533333,40.52039717,267309.7333,4423.667186,8267.333333,136.814813,895.7333333,14.82335157,1.59054E+12
27-May,1286,49709,274858,8392,2501,18.08533861,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,822.6265068,41.38865987,4548.582277,138.8779023,21.28181391,49790.46667,823.974686,2479.866667,41.03892763,275422.2667,4557.920238,8388.933333,138.8271525,902.3333333,14.93257394,1.59062E+12
28-May,1279,50988,284518,8479,2538,17.92083453,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,843.7924788,42.00096711,4708.444114,140.3176518,21.165972,50673.06667,838.5806961,2511.933333,41.5695939,283921.8,4698.577693,8513,140.8803125,882.6,14.60601008,1.59071E+12
29-May,1027,52015,293946,8619,2562,17.69542705,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,860.788142,42.39813938,4864.466619,142.63449,16.99566321,51543.6,852.9870168,2543,42.08371134,292553.4,4841.420698,8634.133333,142.8849292,870.5333333,14.40632069,1.5908E+12
30-May,763,52778,301881,8738,2596,17.48304796,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,873.4149103,42.96080009,4995.7817,144.6038025,12.62676829,52375.46667,866.7534488,2572.533333,42.57245387,301385.1333,4987.575679,8748.866667,144.7836332,831.8666667,13.76643204,1.59088E+12
31-May,549,53327,308730,8886,2625,17.27302173,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,882.5002259,43.44071658,5109.124735,147.0530314,9.085315581,53181.53333,880.0929207,2601.533333,43.05237036,310127.8667,5132.257813,8861.533333,146.6481364,806.0666667,13.33947185,1.59097E+12
1-Jun,848,54175,315815,8957,2646,17.15403005,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,896.533646,43.78824231,5226.373298,148.2279994,14.03342006,53965,893.0583886,2630.333333,43.52897708,318694.8667,5274.031763,8967.133333,148.3956943,783.4666667,12.96546797,1.59106E+12
2-Jun,807,54982,327625,9111,2666,16.78199161,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,909.8885634,44.1192192,5421.81515,150.7765214,13.35491744,54750.2,906.0525413,2658.8,44.00006752,327371.8667,5417.626086,9072.2,150.1344263,785.2,12.99415263,1.59114E+12
3-Jun,876,55858,337018,9217,2668,16.57418892,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,924.3853511,44.15231689,5577.258446,152.5306989,14.4967877,55535.13333,919.0422809,2686.6,44.46012539,336059.5333,5561.39693,9172.733333,151.7981368,784.9333333,12.98973961,1.59123E+12
4-Jun,912,56770,347726,9346,2702,16.32607283,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,939.4778972,44.7149776,5754.463472,154.6654999,15.0925461,56262.06667,931.0721875,2713.2,44.90032466,344408.6667,5699.565438,9274.8,153.4872221,726.9333333,12.02990663,1.59132E+12
5-Jun,712,57482,357376,9451,2740,16.08446006,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,951.2606744,45.34383369,5914.15982,156.4031285,11.78277722,56949.86667,942.4544827,2739.066667,45.3283881,352691.3333,5836.634,9379.733333,155.2237475,687.8,11.38229519,1.5914E+12
6-Jun,491,57973,364803,9546,2749,15.8915908,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,959.386157,45.49277329,6037.068088,157.9752687,8.125482606,57595.6,953.1406231,2764.2,45.74431572,360782.2,5970.528494,9482.8,156.9293818,645.7333333,10.68614046,1.59149E+12
7-Jun,431,58404,371503,9629,2776,15.7210036,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,966.518709,45.93959208,6147.945345,159.3488228,7.132551941,58212.53333,963.3501569,2787.6,46.13155868,368730.6667,6102.066432,9581.733333,158.5666141,616.9333333,10.20953375,1.59157E+12
8-Jun,500,58904,378082,9676,2811,15.57968906,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,974.7931312,46.51880164,6256.820193,160.1266185,8.274422205,58818,973.3699306,2811.4,46.52542118,376763.6667,6235.003299,9673.466667,160.0846948,605.4666667,10.01977366,1.59166E+12
9-Jun,561,59465,384642,9755,2844,15.45983018,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,984.0770329,47.0649135,6365.380612,161.4339772,9.283901714,59404.26667,983.0719664,2834.733333,46.91156088,385132.2,6373.492855,9763.6,161.5762973,586.2666667,9.70203585,1.59175E+12
10-Jun,732,60197,392370,9789,2875,15.34189668,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,996.190787,47.57792768,6493.270081,161.9966379,12.11375411,59954.06667,992.1705211,2858.066667,47.29770058,393131.0667,6505.864855,9846.666667,162.9509546,549.8,9.098554657,1.59183E+12
11-Jun,416,60613,400095,9923,2900,15.14965196,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,1003.075106,47.99164879,6621.109905,164.2141831,6.884319275,60466.73333,1000.654562,2882.2,47.69707936,400907.8,6634.560805,9928.666667,164.3079599,512.6666667,8.484040901,1.59192E+12
12-Jun,692,61305,408758,10053,2926,14.9978716,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,1014.526907,48.42191875,6764.472544,166.3655329,11.45180033,60945.8,1008.582562,2905.533333,48.08321906,408544.7333,6760.943227,10005.4,165.5778079,479.0666667,7.927999729,1.59201E+12
13-Jun,396,61701,415309,10165,2939,14.8566489,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,1021.080249,48.63705372,6872.884023,168.2190034,6.553342387,61400.73333,1016.111183,2927.266667,48.44288062,415988.4,6884.127308,10078.26667,166.783667,454.9333333,7.528620951,1.59209E+12
14-Jun,331,62032,421108,10222,2947,14.73066292,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,1026.557916,48.76944448,6968.850772,169.1622876,5.4776675,61842.73333,1023.425772,2948.933333,48.80143891,423316.5333,7005.399447,10146.66667,167.915608,442,7.31458923,1.59218E+12
15-Jun,377,62409,429225,10262,2982,14.53992661,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,1032.796831,49.34865403,7103.177742,169.8242413,6.238914343,62282.93333,1030.710573,2970,49.1500679,430785.3333,7128.999456,10212.13333,168.9990056,440.2,7.28480131,1.59227E+12
16-Jun,560,62969,441343,10309,2996,14.26758779,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,1042.064184,49.58033785,7303.716639,170.602037,9.26735287,62711.8,1037.807821,2989.8,49.47773502,438277,7252.977882,10276.93333,170.0713708,428.8666667,7.09724774,1.59235E+12
17-Jun,260,63229,447608,10357,3016,14.1259763,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,1046.366883,49.91131474,7407.395149,171.3963816,4.302699547,63132.6,1044.771575,3008.8,49.79216306,445898.1333,7379.098832,10338.8,171.0951926,420.8,6.963753728,1.59244E+12
18-Jun,319,63548,453669,10447,3030,14.0075694,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,1051.645965,50.14299856,7507.697695,172.8857776,5.279081367,63527.13333,1051.300645,3026.6,50.08673249,453499.9333,7504.899837,10401.2,172.1278405,394.5333333,6.529070748,1.59252E+12
19-Jun,408,63956,462280,10497,3052,13.83490525,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,1058.397893,50.50707314,7650.199794,173.7132198,6.75192852,63916.26667,1057.740352,3043.733333,50.37026936,461081.3333,7630.363246,10456.4,173.0413367,389.1333333,6.439706988,1.59261E+12
20-Jun,350,64306,469031,10544,3066,13.71039441,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,1064.189989,50.73875696,7761.921043,174.4910155,5.792095544,64281.06667,1063.777371,3059.866667,50.63725738,468462.3333,7752.510267,10505.73333,173.8577464,364.8,6.037018441,1.5927E+12
21-Jun,297,64603,474725,10572,3074,13.60851019,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,1069.104995,50.87114772,7856.150163,174.9543831,4.91500679,64651.26667,1069.903753,3075.6,50.89762587,476062.6,7878.285897,10549.53333,174.5825857,370.2,6.126382201,1.59278E+12
22-Jun,404,65007,483535,10611,3092,13.4441147,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,1075.790729,51.16902692,8001.945482,175.599788,6.685733142,65019.73333,1076.001451,3091.8,51.16571715,483712.4,8004.881247,10591,175.2688112,368.4666667,6.097697537,1.59287E+12
23-Jun,330,65337,490457,10648,3108,13.32165715,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,1081.251847,51.43380843,8116.496583,176.2120953,5.461118656,65387,1082.079289,3106.666667,51.4117433,491271,8129.967343,10633.66667,175.9748952,367.2666667,6.077838924,1.59296E+12
24-Jun,440,65777,498959,10683,3129,13.18284669,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,1088.533339,51.78133416,8257.194858,176.7913048,7.281491541,65750.6,1088.096449,3121.066667,51.65004666,498726.4667,8253.3467,10675.66667,176.6699466,363.6,6.017159828,1.59304E+12
25-Jun,338,66115,506397,10725,3142,13.05596202,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,1094.126848,51.99646914,8380.285163,177.4863563,5.593509411,66132.73333,1094.420314,3134.866667,51.87842072,506474.8667,8381.573766,10716.73333,177.3495525,382.1333333,6.323865077,1.59313E+12
26-Jun,335,66450,513816,10751,3157,12.93264515,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,1099.670711,52.2447018,8503.06104,177.9166263,5.543862878,66518.93333,1100.811478,3148.6,52.10569151,514453.0667,8513.603757,10755.86667,177.997164,386.2,6.391163711,1.59322E+12
27-Jun,327,66777,519473,10793,3168,12.85475857,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,1105.082183,52.42673909,8596.677853,178.6116777,5.411472122,66897.33333,1107.073561,3161.333333,52.31641346,522298.5333,8643.437164,10794.13333,178.6304331,378.4,6.262082725,1.5933E+12
28-Jun,477,67254,529313,10822,3175,12.70590369,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,1112.975982,52.542581,8759.518482,179.0915942,7.893798784,67270.53333,1113.24959,3173.333333,52.5149996,530187.2,8773.985481,10830.93333,179.2394306,373.2,6.176028734,1.59339E+12
29-Jun,305,67559,535855,10844,3190,12.60770171,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,1118.02338,52.79081367,8867.781022,179.4556688,5.047397545,67656.73333,1119.640753,3186.133333,52.72682481,538164.0667,8905.993407,10866.86667,179.8340857,386.2,6.391163711,1.59348E+12
30-Jun,359,67918,542604,10902,3205,12.51704742,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,1123.964415,53.03904634,8979.469173,180.4155018,5.941035143,68047,1126.099216,3198.333333,52.92872071,546135.6,9037.913072,10905.06667,180.4662516,390.2666667,6.458462345,1.59356E+12
1-Jul,505,68423,553175,10939,3212,12.36914177,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,1132.321581,53.15488825,9154.407007,181.027809,8.357166427,68454.33333,1132.840112,3210.333333,53.12730684,554277.2,9172.647143,10943.26667,181.0984174,407.3333333,6.740895957,1.59365E+12
2-Jul,538,68961,563834,10973,3223,12.23072748,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,1141.224859,53.33692554,9330.801139,181.5904697,8.903278293,68863.2,1139.606382,3221.933333,53.31927344,562417.4667,9307.35915,10984.4,181.7791265,408.8666667,6.766270851,1.59373E+12
3-Jul,380,69341,573342,11034,3236,12.09417765,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,1147.51342,53.55206051,9488.147552,182.5999492,6.288560876,69286.66667,1146.614266,3233.133333,53.50462049,570609.4667,9442.927283,11026.26667,182.4719715,423.4666667,7.00788398,1.59382E+12
4-Jul,291,69632,579962,11071,3243,12.00630386,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,1152.329134,53.66790242,9597.700902,183.2122565,4.815713724,69730.6,1153.96085,3243.933333,53.68334801,579247.8,9585.881717,11070.86667,183.21005,443.9333333,7.346583662,1.59391E+12
5-Jul,272,69904,587361,11096,3246,11.901369,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,1156.83042,53.71754896,9720.145802,183.6259776,4.50128568,70180.6,1161.40783,3254.4,53.85655925,588080.0667,9732.045524,11115.8,183.9536447,450,7.446979985,1.59399E+12
6-Jul,492,70396,594378,11111,3266,11.84364159,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,1164.972451,54.04852585,9836.269043,183.8742102,8.14203145,70647.66667,1169.137244,3265,54.031977,597197.1333,9882.922442,11160,184.6851036,467.0666667,7.729413596,1.59408E+12
7-Jul,465,70861,603108,11184,3275,11.74930527,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,1172.667664,54.19746545,9980.740455,185.0822759,7.695212651,71144.8,1177.364226,3275.066667,54.1985687,606812.6667,10042.04841,11212.06667,185.5467468,497.1333333,8.226982185,1.59417E+12
8-Jul,586,71447,612581,11221,3288,11.66327392,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,1182.365287,54.41260042,10137.50766,185.6945831,9.697622825,71661.2,1185.910049,3284.533333,54.3552311,616807.6667,10207.45411,11264.4,186.412803,516.4,8.545823254,1.59425E+12
9-Jul,463,71910,621063,11300,3303,11.57853551,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,1190.027402,54.66083309,10277.87496,187.0019418,7.662114962,72191.06667,1194.67873,3294.333333,54.51740977,627143.7333,10378.50407,11317,187.2832722,529.8666667,8.768681025,1.59434E+12
10-Jul,557,72467,629277,11353,3310,11.5159143,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,1199.245108,54.776675,10413.80716,187.8790306,9.217706337,72740.73333,1203.775078,3304,54.67738193,637620.5333,10551.883,11371.33333,188.1824261,549.6666667,9.096348144,1.59443E+12
11-Jul,642,73109,643391,11420,3319,11.36307471,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,1209.869466,54.9256146,10647.37755,188.9878032,10.62435811,73326.73333,1213.472701,3313.4,54.83294107,648716.7333,10735.51229,11425.13333,189.0727539,586,9.697622825,1.59451E+12
12-Jul,418,73527,651957,11467,3325,11.27789103,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,1216.786883,55.02490767,10789.13496,189.7655989,6.917416964,73930.26667,1223.46048,3322.666667,54.9862937,660004.5333,10922.31233,11480.2,189.9840436,603.5333333,9.98777923,1.5946E+12
13-Jul,733,74260,666069,11485,3334,11.14899507,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,1228.917186,55.17384727,11022.67225,190.0634781,12.13030295,74573,1234.096974,3333.066667,55.15840168,671804.9333,11117.59532,11537.06667,190.9251212,642.7333333,10.63649393,1.59468E+12
14-Jul,756,75016,680088,11625,3341,11.03033725,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,1241.428112,55.28968918,11254.6705,192.3803163,12.51092637,75224.73333,1244.882408,3342.333333,55.3117543,684368.6,11325.50948,11596.13333,191.9026063,651.7333333,10.78543353,1.59477E+12
15-Jul,648,75664,692529,11687,3347,10.92575185,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,1252.151763,55.38898224,11460.55467,193.4063446,10.72365118,75889.73333,1255.887389,3351.266667,55.45959065,696764.1333,11530.64123,11653,192.8436839,665,11.00498153,1.59486E+12
